date lat lon z km_lat km_lon
2018-07-06 35.9704066001 140.4029627482 0.05522665 102.6558901758922 312.0303540616655
2018-07-07 35.9704066117 140.4029627508 0.05521599 102.65589146575346 312.0303542983503
2018-07-08 35.9704066108 140.4029627621 0.05521407 102.65589136567782 312.0303553270245
