date lat lon z km_lat km_lon
2007-01-01 24.7766679971 121.1760399575 0.16831718 -1142.031052663058 -1438.2537218874493
2007-01-02 24.7766679801 121.1760399588 0.16831769 -1142.0310545533716 -1438.2537217691056
2007-01-03 24.7766679977 121.1760399698 0.16831362 -1142.0310525963412 -1438.253720767743
2007-01-04 24.7766679934 121.17603996529999 0.16831103 -1142.0310530744791 -1438.2537211773922
2007-01-05 24.7766679814 121.1760399877 0.1683186 -1142.0310544088184 -1438.2537191382532
2007-01-06 24.7766680076 121.1760399677 0.16832135 -1142.031051495511 -1438.2537209589118
2007-01-07 24.7766679782 121.17603998839999 0.16831354999999998 -1142.0310547646422 -1438.2537190745304
2007-01-08 24.7766679848 121.17603998359999 0.16831474 -1142.0310540307557 -1438.2537195114887
2007-01-09 24.7766680016 121.1760399909 0.16831644 -1142.0310521626807 -1438.2537188469478
2007-01-10 24.7766680099 121.1760399709 0.168322 -1142.031051239763 -1438.253720667606
2007-01-11 24.7766679892 121.1760399598 0.16831397 -1142.0310535414978 -1438.2537216780736
2007-01-12 24.7766679884 121.176039994 0.16831584000000002 -1142.031053630454 -1438.2537185647443
2007-01-13 24.7766680019 121.1760399851 0.16832142 -1142.0310521293225 -1438.253719374938
2007-01-14 24.7766679886 121.1760399776 0.16831778 -1142.031053608215 -1438.253720057686
2007-01-15 24.7766679783 121.17603999759999 0.16831266 -1142.0310547535225 -1438.2537182370274
2007-01-16 24.7766679981 121.1760399995 0.16831734 -1142.0310525518632 -1438.2537180640632
2007-01-17 24.7766679953 121.1760399982 0.16830215999999998 -1142.031052863209 -1438.2537181824068
2007-01-18 24.7766679857 121.1760399698 0.16832334 -1142.03105393068 -1438.253720767743
2007-01-19 24.7766679886 121.1760400039 0.16831636 -1142.031053608215 -1438.2537176635185
2007-01-20 24.7766680023 121.17603998889999 0.16831602 -1142.0310520848445 -1438.2537190290143
2007-01-21 24.7766679871 121.1760399865 0.16831869 -1142.0310537750072 -1438.2537192474922
2007-01-22 24.7766679937 121.17603999849999 0.16831200000000002 -1142.031053041121 -1438.2537181550977
2007-01-23 24.7766679827 121.17604001090001 0.16831904 -1142.0310542642649 -1438.2537170262867
2007-01-24 24.7766679914 121.17604000770001 0.16831549999999998 -1142.031053296869 -1438.2537173175922
2007-01-25 24.7766679896 121.17603999229999 0.16831395000000002 -1142.03105349702 -1438.2537187195019
2007-01-26 24.7766680013 121.17604001149999 0.16831484 -1142.0310521960394 -1438.2537169716686
2007-01-27 24.7766679969 121.17604003080001 0.16831738999999998 -1142.031052685297 -1438.2537152147304
2007-01-28 24.776667956 121.1760400242 0.16831666 -1142.0310572331693 -1438.2537158155485
2007-01-29 24.7766679799 121.17604001340001 0.16832028 -1142.0310545756106 -1438.253716798704
2007-01-30 24.7766680009 121.1760399984 0.16831885 -1142.0310522405173 -1438.2537181641999
2007-01-31 24.7766679599 121.1760400119 0.16831231 -1142.0310567995093 -1438.2537169352547
2007-02-01 24.7766679875 121.1760400201 0.16832239000000002 -1142.031053730529 -1438.253716188784
2007-02-02 24.7766679826 121.17604003470001 0.16832138 -1142.0310542753846 -1438.2537148597019
2007-02-03 24.7766679802 121.1760400325 0.16831801 -1142.0310545422524 -1438.2537150599755
