date lat lon z km_lat km_lon
2007-01-01 23.3617463803 120.57719337930001 0.87310833 -1299.3631580509343 -1492.768510404051
2007-01-02 23.3617463659 120.57719339120001 0.87311176 -1299.3631596521413 -1492.7685093207588
2007-01-03 23.3617463627 120.57719337809999 0.87311914 -1299.3631600079652 -1492.7685105132928
2007-01-04 23.3617463846 120.5771933828 0.8731102399999999 -1299.3631575727964 -1492.7685100854364
2007-01-05 23.36174636 120.5771934069 0.87311401 -1299.3631603081913 -1492.7685078915426
2007-01-06 23.3617463824 120.57719339549999 0.87310799 -1299.3631578174252 -1492.768508929319
2007-01-07 23.3617463557 120.57719340380001 0.8731092300000001 -1299.3631607863297 -1492.7685081737434
2007-01-08 23.3617463563 120.57719340470001 0.87310941 -1299.3631607196128 -1492.7685080918136
2007-01-09 23.361746377 120.5771934096 0.87310927 -1299.3631584178777 -1492.768507645753
2007-01-10 23.3617463793 120.5771934002 0.87311203 -1299.3631581621291 -1492.7685085014627
2007-01-11 23.3617463603 120.5771933792 0.87311317 -1299.363160274833 -1492.7685104131558
2007-01-12 23.3617463564 120.57719340579999 0.87311183 -1299.363160708493 -1492.7685079916794
2007-01-13 23.3617463709 120.57719339389999 0.87311114 -1299.3631590961668 -1492.768509074972
2007-01-14 23.3617463653 120.57719339970001 0.87311484 -1299.3631597188582 -1492.7685085469789
2007-01-15 23.3617463667 120.57719340290001 0.87311493 -1299.3631595631855 -1492.7685082556734
2007-01-16 23.3617463691 120.5771934027 0.87311536 -1299.3631592963177 -1492.7685082738801
2007-01-17 23.3617463758 120.5771934027 0.87311843 -1299.3631585513117 -1492.7685082738801
2007-01-18 23.3617463637 120.57719340329999 0.87311579 -1299.3631598967702 -1492.768508219262
2007-01-19 23.3617463734 120.5771934146 0.87311613 -1299.3631588181795 -1492.7685071905878
2007-01-20 23.3617463691 120.57719341149999 0.87310778 -1299.3631592963177 -1492.7685074727913
2007-01-21 23.3617463695 120.5771934126 0.87311577 -1299.3631592518395 -1492.7685073726545
2007-01-22 23.3617463778 120.5771934023 0.87311396 -1299.3631583289218 -1492.768508310294
2007-01-23 23.3617463618 120.57719341469999 0.87311273 -1299.3631601080403 -1492.7685071814856
2007-01-24 23.361746384 120.57719340630001 0.87311373 -1299.3631576395132 -1492.7685079461608
2007-01-25 23.3617463777 120.577193408 0.87311376 -1299.363158340041 -1492.768507791406
2007-01-26 23.3617463644 120.5771934064 0.8731071899999999 -1299.363159818934 -1492.7685079370588
2007-01-27 23.3617463645 120.5771934315 0.87311333 -1299.3631598078143 -1492.7685056521302
2007-01-28 23.3617463387 120.5771934183 0.87311303 -1299.3631626766432 -1492.7685068537662
2007-01-29 23.3617463551 120.5771934171 0.87312009 -1299.3631608530468 -1492.7685069630052
2007-01-30 23.3617463754 120.5771934078 0.87311704 -1299.3631585957896 -1492.7685078096129
2007-01-31 23.3617463496 120.5771934114 0.87311816 -1299.3631614646185 -1492.7685074818935
2007-02-01 23.3617463732 120.57719341040001 0.87311858 -1299.3631588404185 -1492.7685075729255
2007-02-02 23.3617463664 120.5771934396 0.87312209 -1299.3631595965442 -1492.7685049147642
2007-02-03 23.3617463569 120.57719344270001 0.8731159300000001 -1299.3631606528959 -1492.7685046325607
2007-02-04 23.3617463164 120.5771935018 0.87312714 -1299.36316515629 -1492.7684992525126
2007-02-05 23.3617463464 120.57719343950001 0.8731215999999999 -1299.3631618204424 -1492.7685049238662
2007-02-06 23.3617463591 120.5771934247 0.87311739 -1299.363160408267 -1492.768506271155
2007-02-07 23.3617463617 120.5771934162 0.87311176 -1299.36316011916 -1492.768507044935
2007-02-08 23.3617463376 120.5771934274 0.87312185 -1299.3631627989578 -1492.7685060253657
2007-02-09 23.3617463529 120.57719343810001 0.87311881 -1299.3631610976756 -1492.768505051312
2007-02-10 23.3617463725 120.57719341180001 0.87311238 -1299.3631589182548 -1492.7685074454796
2007-02-11 23.3617463568 120.5771934284 0.87311981 -1299.3631606640151 -1492.7685059343337
