date lat lon z km_lat km_lon
2009-01-02 35.780214159 139.8128118646 0.04462194 81.50745563942867 258.3071605368032
2009-01-03 35.780214132 139.8128118887 0.04462224 81.507452637165 258.3071627306971
2009-01-04 35.7802141699 139.8128118965 0.044626019999999995 81.50745685145287 258.3071634407541
2009-01-05 35.7802141743 139.8128118666 0.04462395 81.50745734071059 258.3071607188673
2009-01-06 35.7802141753 139.8128118711 0.04461568 81.50745745190592 258.3071611285165
2009-01-07 35.7802141635 139.8128118749 0.04462126 81.50745613980529 258.30716147444286
2009-01-08 35.780214149 139.8128118516 0.0446167 81.50745452747931 258.30715935337406
2009-01-09 35.7802141327 139.8128118763 0.04462767 81.50745271500205 258.3071616018887
2009-01-10 35.7802141554 139.812811851 0.04463058 81.5074552391269 258.30715929875333
2009-01-11 35.7802141893 139.8128118758 0.04462367 81.50745900863423 258.3071615563727
2009-01-12 35.7802141711 139.8128118539 0.04462495 81.5074569848868 258.3071595627498
2009-01-13 35.7802141625 139.812811868 0.044630380000000004 81.50745602861075 258.3071608463157
2009-01-14 35.7802141557 139.8128118471 0.04462618 81.50745527248517 258.3071589437248
2009-01-15 35.7802141624 139.8128118672 0.04462479 81.50745601749105 258.307160773488
2009-01-16 35.780214163 139.8128118529 0.0446231 81.50745608420762 258.30715947171774
2009-01-17 35.7802141606 139.8128118726 0.04462553 81.50745581734056 258.3071612650671
2009-01-18 35.7802141567 139.8128118646 0.04462988 81.50745538367973 258.3071605368032
2009-01-19 35.780214169 139.8128118468 0.04462723 81.50745675137723 258.30715891641574
2009-01-20 35.7802141581 139.8128118431 0.04462195 81.50745553935303 258.30715857959416
2009-01-21 35.7802141336 139.8128118563 0.04462587 81.5074528150769 258.30715978122765
2009-01-22 35.7802141427 139.8128118615 0.044629350000000005 81.50745382695062 258.30716025459986
2009-01-23 35.7802141668 139.8128118747 0.044635379999999995 81.50745650674877 258.3071614562359
2009-01-24 35.7802141441 139.812811863 0.04462747 81.50745398262393 258.30716039115043
2009-01-25 35.7802141543 139.8128118653 0.04462469 81.50745511681187 258.3071606005262
2009-01-26 35.7802141514 139.8128118529 0.044622169999999996 81.50745479434715 258.30715947171774
2009-01-27 35.7802141693 139.8128118523 0.044624870000000004 81.5074567847363 258.307159417097
2009-01-28 35.7802141532 139.8128118516 0.044621020000000004 81.50745499449764 258.30715935337406
2009-01-29 35.7802141333 139.8128118391 0.04462993 81.50745278171861 258.3071582154609
2009-01-30 35.7802141487 139.8128118617 0.04462854 81.50745449412024 258.30716027280675
2009-01-31 35.7802141413 139.8128118384 0.04462755 81.5074536712781 258.307158151738
2009-02-01 35.7802141488 139.8128118461 0.04462658 81.50745450523992 258.3071588526928
2009-02-02 35.7802141571 139.8128118498 0.04462939 81.5074554281577 258.3071591895144
2009-02-03 35.7802141634 139.812811849 0.04462721 81.50745612868559 258.30715911668926
2009-02-04 35.7802141602 139.8128118447 0.044626240000000005 81.50745577286258 258.30715872524695
2009-02-05 35.7802141584 139.812811844 0.04462027 81.50745557271131 258.307158661524
2009-02-06 35.780214145 139.8128118706 0.04462148 81.50745408269957 258.3071610830005
2009-02-07 35.7802141634 139.8128118459 0.04462278 81.50745612868559 258.3071588344859
2009-02-08 35.78021414 139.8128118646 0.04462054 81.50745352672449 258.3071605368032
2009-02-09 35.7802141512 139.8128118632 0.04462899 81.50745477210776 258.3071604093574
2009-02-10 35.7802141584 139.8128118631 0.04462224 81.50745557271131 258.3071604002526
2009-02-11 35.7802141468 139.8128118794 0.044623449999999995 81.50745428285005 258.3071618840895
2009-02-12 35.7802141316 139.8128118671 0.044618029999999996 81.50745259268703 258.30716076438586
2009-02-13 35.7802141449 139.8128118411 0.044628480000000005 81.50745407157987 258.30715839752753
2009-02-14 35.7802141409 139.8128118779 0.04462844 81.50745362680013 258.3071617475415
2009-02-15 35.7802141336 139.8128118523 0.044625950000000005 81.5074528150769 258.307159417097
2009-02-16 35.7802141517 139.8128118284 0.04462718 81.50745482770543 258.3071572414075
2009-02-17 35.7802141386 139.8128118556 0.04462518 81.50745337105198 258.3071597175047
2009-02-18 35.7802141409 139.8128118595 0.04462229 81.50745362680013 258.30716007253324
2009-02-19 35.7802141357 139.8128118795 0.04462717 81.50745304858646 258.30716189319423
2009-02-20 35.7802141381 139.8128118628 0.04463008 81.50745331545431 258.30716037294354
2009-02-21 35.7802141665 139.8128118601 0.044631790000000005 81.50745647339049 258.30716012715396
2009-02-22 35.7802141293 139.8128118575 0.044627070000000005 81.50745233693887 258.30715989046917
2009-02-23 35.7802141206 139.8128118727 0.04462488 81.50745136954313 258.3071612741693
