date lat lon z km_lat km_lon
2009-01-02 26.1945773343 127.6776322625 0.04014637 -984.3667279244692 -846.3944002668779
2009-01-03 26.1945773331 127.67763226349999 0.0401476 -984.3667280579031 -846.3944001758459
2009-01-04 26.1945773481 127.6776322831 0.04014791 -984.366726389979 -846.3943983915987
2009-01-05 26.1945773381 127.67763224609999 0.04014497 -984.3667275019284 -846.3944017598195
2009-01-06 26.19457734 127.67763225510001 0.04014 -984.3667272906582 -846.3944009405211
2009-01-07 26.1945773312 127.67763224590001 0.040145200000000006 -984.3667282691732 -846.3944017780238
2009-01-08 26.1945773247 127.67763223770001 0.04014712 -984.3667289919405 -846.3944025244947
2009-01-09 26.19457733 127.6776322588 0.04015381 -984.3667284026071 -846.3944006036995
2009-01-10 26.1945773364 127.67763224289999 0.040153440000000006 -984.3667276909599 -846.3944020511251
2009-01-11 26.1945773486 127.6776322568 0.04014693 -984.3667263343817 -846.3944007857662
2009-01-12 26.1945773422 127.67763224320001 0.04014762 -984.3667270460294 -846.3944020238134
2009-01-13 26.1945773402 127.67763225280001 0.04014721 -984.3667272684193 -846.3944011498968
2009-01-14 26.1945773378 127.6776322412 0.04014159 -984.366727535287 -846.39440220588
2009-01-15 26.1945773359 127.6776322513 0.04014247 -984.3667277465572 -846.3944012864474
2009-01-16 26.1945773266 127.67763224710001 0.04013829 -984.36672878067 -846.394401668785
2009-01-17 26.1945773141 127.677632259 0.04014708 -984.3667301706068 -846.3944005854926
2009-01-18 26.194577316 127.67763224570001 0.04014128 -984.3667299593362 -846.3944017962308
2009-01-19 26.194577327 127.67763224890001 0.04015138 -984.3667287361919 -846.3944015049252
2009-01-20 26.194577317 127.67763224960001 0.04014659 -984.3667298481413 -846.3944014412024
2009-01-21 26.1945773075 127.67763224519999 0.040151429999999995 -984.366730904493 -846.3944018417494
2009-01-22 26.194577323 127.677632265 0.04014868 -984.3667291809717 -846.3944000392953
2009-01-23 26.1945773216 127.67763226829999 0.040152410000000006 -984.3667293366447 -846.3943997388876
2009-01-24 26.1945773007 127.67763225990001 0.040147239999999994 -984.3667316606186 -846.3944005035627
2009-01-25 26.1945773099 127.677632262 0.04014696 -984.3667306376252 -846.3944003123939
2009-01-26 26.1945773046 127.677632262 0.04014582999999999 -984.3667312269586 -846.3944003123939
2009-01-27 26.1945773167 127.67763226080001 0.040145400000000005 -984.3667298815 -846.3944004216329
2009-01-28 26.194577309 127.67763226509999 0.04014902 -984.3667307377008 -846.3944000301931
2009-01-29 26.1945773008 127.67763225050001 0.040148960000000004 -984.3667316494992 -846.3944013592725
2009-01-30 26.1945773029 127.6776322746 0.04015128 -984.3667314159898 -846.3943991653786
2009-01-31 26.1945773196 127.67763226010001 0.040148899999999994 -984.3667295590345 -846.3944004853558
2009-02-01 26.1945773027 127.677632262 0.04014517 -984.3667314382287 -846.3944003123939
2009-02-02 26.194577309 127.6776322824 0.0401509 -984.3667307377008 -846.3943984553216
2009-02-03 26.194577314 127.67763227329999 0.04015171 -984.3667301817261 -846.3943992837224
2009-02-04 26.1945773092 127.67763226349999 0.04014289 -984.3667307154618 -846.3944001758459
2009-02-05 26.1945773171 127.6776322744 0.040146230000000005 -984.366729837022 -846.3943991835855
2009-02-06 26.1945773 127.677632281 0.0401419 -984.3667317384552 -846.3943985827675
2009-02-07 26.1945773054 127.6776322648 0.04014677 -984.3667311380026 -846.3944000575023
2009-02-08 26.1945772818 127.67763227239999 0.04014285 -984.3667337622027 -846.3943993656521
2009-02-09 26.1945772932 127.6776322968 0.040149239999999996 -984.3667324945808 -846.3943971444467
2009-02-10 26.1945773038 127.6776322762 0.04014673 -984.3667313159144 -846.3943990197258
2009-02-11 26.1945773081 127.6776322819 0.04014271 -984.366730837776 -846.3943985008376
2009-02-12 26.1945772829 127.6776322799 0.04014103 -984.3667336398885 -846.3943986829042
2009-02-13 26.1945772998 127.6776322847 0.04014637 -984.3667317606942 -846.3943982459459
2009-02-14 26.1945772765 127.67763228909999 0.04014956 -984.366734351536 -846.3943978454014
2009-02-15 26.1945772909 127.6776322778 0.04015014 -984.366732750329 -846.3943988740731
2009-02-16 26.1945773192 127.6776322726 0.040146970000000004 -984.3667296035125 -846.3943993474452
2009-02-17 26.1945772807 127.67763228019999 0.04014377 -984.3667338845173 -846.3943986555952
2009-02-18 26.1945772775 127.6776322851 0.04014463 -984.3667342403411 -846.3943982095321
2009-02-19 26.1945772913 127.6776322835 0.04013827 -984.366732705851 -846.3943983551849
2009-02-20 26.1945772943 127.6776322828 0.04015179 -984.3667323722661 -846.3943984189078
2009-02-21 26.1945773204 127.67763227539999 0.0401524 -984.3667294700786 -846.3943990925535
2009-02-22 26.1945772927 127.6776323078 0.04015242 -984.3667325501781 -846.3943961430841
2009-02-23 26.1945772889 127.67763230060001 0.04015135 -984.3667329727189 -846.3943967985203
2009-02-24 26.1945772791 127.6776322993 0.04014283 -984.3667340624291 -846.394396916864
2009-02-25 26.1945772711 127.6776323142 0.04013895 -984.3667349519886 -846.394395560473
2009-02-26 26.1945772839 127.6776322909 0.04014235 -984.3667335286935 -846.3943976815417
2009-02-27 26.194577278 127.67763229970001 0.04013912 -984.3667341847434 -846.3943968804501
2009-02-28 26.1945772976 127.6776322954 0.04014032 -984.3667320053231 -846.3943972718924
2009-03-01 26.194577279 127.677632292 0.040141779999999995 -984.3667340735485 -846.394397581405
2009-03-02 26.1945772915 127.6776323103 0.040147640000000005 -984.366732683612 -846.3943959155015
2009-03-03 26.1945772837 127.6776323068 0.040150950000000005 -984.3667335509325 -846.3943962341161
2009-03-04 26.1945772776 127.6776323 0.04014677 -984.3667342292214 -846.3943968531411
2009-03-05 26.194577278 127.67763232050001 0.04014885 -984.3667341847434 -846.394394986964
2009-03-06 26.1945772565 127.6776323059 0.04014698 -984.3667365754344 -846.3943963160459
2009-03-07 26.1945772746 127.677632311 0.04013916 -984.3667345628062 -846.3943958517785
2009-03-08 26.1945772874 127.67763231359999 0.04014518 -984.366733139511 -846.3943956150937
2009-03-09 26.1945772866 127.6776323409 0.04014217 -984.366733228467 -846.3943931298917
2009-03-10 26.1945772816 127.67763231629999 0.0401482 -984.3667337844416 -846.3943953693042
2009-03-11 26.1945772615 127.6776323286 0.04014673 -984.3667360194597 -846.3943942495979
2009-03-12 26.194577293 127.6776323144 0.040146430000000004 -984.3667325168198 -846.394395542266
2009-03-13 26.1945772666 127.67763232920001 0.04014387 -984.3667354523657 -846.3943941949772
2009-03-14 26.1945772776 127.6776323315 0.040143410000000004 -984.3667342292214 -846.3943939856015
2009-03-15 26.1945772551 127.6776323279 0.04014214 -984.3667367311073 -846.3943943133208
2009-03-16 26.1945772629 127.6776323162 0.04014711 -984.3667358637867 -846.3943953784063
2009-03-17 26.1945772564 127.67763234060001 0.040146140000000004 -984.366736586554 -846.3943931572009
2009-03-18 26.1945772607 127.6776323359 0.04014619 -984.3667361084156 -846.394393585057
2009-03-19 26.1945772607 127.6776323213 0.040147959999999996 -984.3667361084156 -846.394394914139
2009-03-20 26.1945772737 127.6776323153 0.04014624 -984.3667346628819 -846.3943954603362
2009-03-21 26.1945772654 127.6776323345 0.04015423 -984.3667355857996 -846.3943937125028
2009-03-22 26.194577268 127.6776323398 0.040150530000000004 -984.3667352966928 -846.3943932300285
2009-03-23 26.1945772523 127.67763234789999 0.040137610000000004 -984.3667370424531 -846.3943924926624
2009-03-24 26.194577257 127.67763233759999 0.04014094 -984.3667365198371 -846.394393430302
2009-03-25 26.1945772514 127.6776323528 0.040141539999999996 -984.3667371425287 -846.3943920465994
2009-03-26 26.1945772553 127.67763235819999 0.04013742 -984.3667367088683 -846.3943915550228
2009-03-27 26.1945772655 127.67763234220001 0.04014662 -984.36673557468 -846.394393011548
2009-03-28 26.1945772546 127.67763235000001 0.040144219999999994 -984.3667367867049 -846.394392301491
2009-03-29 26.194577256 127.6776323354 0.04014235 -984.366736631032 -846.394393630573
2009-03-30 26.194577253 127.6776323457 0.04013915 -984.3667369646168 -846.3943926929334
2009-03-31 26.1945772388 127.677632351 0.04013972 -984.3667385435845 -846.394392210459
2009-04-01 26.1945772581 127.6776323554 0.040147289999999995 -984.3667363975225 -846.3943918099145
2009-04-02 26.1945772453 127.6776323499 0.04014003 -984.3667378208177 -846.3943923105958
2009-04-03 26.1945772479 127.6776323476 0.04014153 -984.3667375317108 -846.3943925199715
2009-04-04 26.1945772331 127.67763235780001 0.040146970000000004 -984.3667391773959 -846.3943915914341
