date lat lon z km_lat km_lon
2008-03-15 22.6489236441 120.9598752716 1.18917408 -1378.625429913267 -1457.9318373941237
2008-03-16 22.6489236517 120.95987524559999 1.1891797 -1378.625429068186 -1457.931839760982
2008-03-17 22.6489236617 120.9598752508 1.1891805199999999 -1378.6254279562365 -1457.9318392876098
2008-03-18 22.648923643 120.95987529199999 1.18918688 -1378.6254300355815 -1457.9318355370515
2008-03-19 22.6489236776 120.95987524680001 1.189171 -1378.625426188237 -1457.9318396517406
2008-03-20 22.6489236578 120.9598752329 1.1891769200000002 -1378.6254283898966 -1457.9318409170996
2008-03-21 22.6489236286 120.95987526100001 1.1891657199999999 -1378.6254316367886 -1457.9318383590723
2008-03-22 22.6489236443 120.9598752565 1.1891711600000001 -1378.6254298910278 -1457.9318387687217
2008-03-23 22.6489236383 120.9598752649 1.18917231 -1378.6254305581974 -1457.931838004044
2008-04-04 22.6489236294 120.9598752618 1.18917512 -1378.6254315478327 -1457.9318382862473
2008-04-05 22.6489236487 120.9598752551 1.18917525 -1378.6254294017706 -1457.9318388961676
2008-04-06 22.6489236394 120.95987526920001 1.18916135 -1378.6254304358833 -1457.9318376126016
2008-04-07 22.6489236285 120.9598752769 1.1891707100000002 -1378.6254316479078 -1457.9318369116493
2008-04-08 22.6489236388 120.95987531910001 1.18918734 -1378.6254305026002 -1457.9318330700564
2008-04-09 22.648923642 120.9598753073 1.18918207 -1378.6254301467766 -1457.9318341442465
2008-04-10 22.6489236308 120.9598752572 1.1891916100000002 -1378.6254313921597 -1457.9318387049987
2008-04-11 22.6489236505 120.95987524239999 1.18917662 -1378.6254292016197 -1457.9318400522875
2008-04-12 22.6489236365 120.9598752478 1.18917975 -1378.6254307583483 -1457.9318395607086
2008-04-13 22.6489236442 120.95987526420001 1.18918645 -1378.6254299021475 -1457.9318380677669
2008-04-14 22.6489236432 120.95987526050001 1.18917615 -1378.6254300133426 -1457.9318384045885
2008-04-15 22.6489236366 120.9598752638 1.1891793 -1378.625430747229 -1457.9318381041808
2008-04-16 22.6489236526 120.95987524149999 1.18918143 -1378.62542896811 -1457.9318401342175
2008-04-17 22.6489236332 120.95987526549999 1.1891795 -1378.625431125292 -1457.9318379494257
2008-04-18 22.6489236352 120.9598752597 1.18917498 -1378.625430902902 -1457.931838477416
2008-04-19 22.648923663 120.9598752286 1.18917803 -1378.6254278116828 -1457.9318413085418
2008-04-20 22.6489236586 120.9598752677 1.1891726599999999 -1378.6254283009405 -1457.9318377491522
2008-04-21 22.6489236691 120.9598752798 1.18919649 -1378.625427133394 -1457.931836647653
2008-04-22 22.6489236636 120.95987526420001 1.1891756199999999 -1378.625427744966 -1457.9318380677669
2008-04-23 22.6489236492 120.9598752494 1.18918265 -1378.625429346173 -1457.9318394150557
2008-04-24 22.6489236634 120.9598752649 1.18917232 -1378.6254277672049 -1457.931838004044
2008-04-25 22.6489236409 120.95987526089999 1.1891871 -1378.6254302690907 -1457.931838368177
2008-04-26 22.6489236572 120.9598752682 1.18918505 -1378.6254284566135 -1457.9318377036361
2008-04-27 22.6489236415 120.95987526280001 1.18917884 -1378.6254302023738 -1457.9318381952128
2008-04-28 22.6489236497 120.9598752743 1.18918427 -1378.6254292905758 -1457.9318371483341
2008-04-29 22.6489236338 120.95987526600001 1.1891802299999998 -1378.625431058575 -1457.931837903907
2008-04-30 22.6489236558 120.95987525979999 1.1891788699999999 -1378.6254286122864 -1457.931838468314
2008-05-01 22.6489236442 120.95987529569999 1.18918803 -1378.6254299021475 -1457.93183520023
2008-05-02 22.6489236383 120.9598752654 1.18918536 -1378.6254305581974 -1457.931837958528
2008-05-03 22.648923649 120.95987527490001 1.1891813400000002 -1378.625429368412 -1457.9318370937135
2008-05-04 22.648923642 120.95987525090001 1.18919523 -1378.6254301467766 -1457.931839278505
