date lat lon z km_lat km_lon
2010-05-25 26.168607508 127.8261827918 0.09714145 -987.2544408548696 -832.8714029189425
2010-05-26 26.1686075119 127.8261827844 0.09714516 -987.2544404212094 -832.8714035925856
2010-05-27 26.1686075274 127.8261827635 0.09714113 -987.254438697688 -832.8714054951765
